fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,402,TOOLS > $100 UNIT,15000
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,423,COMMUNICATION DEVICES,160000
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,424,FURNITURE AND FURNISHINGS,25000
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,440,MACHINERY AND EQUIPMENT,30000
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,446,PURCHASE - DATA HARDWARE,240000
LOCAL,0610,MIDWAY AIRPORT FUND,85,DEPARTMENT OF AVIATION,2010,CHICAGO MIDWAY AIRPORT,9438,REIMBURSEMENT - 2FM,35000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,5,SALARIES AND WAGES - ON PAYROLL,94556948
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,6,SALARY PROVISION,100000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,11,CONTRACT WAGE - SALARY,23540
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,12,CONTRACT WAGE - PREVAILING RATE,640116
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,15,SCHEDULE SALARY ADJUSTMENTS,290373
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,20,OVERTIME,5326300
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,39,STUDENT AS TRAINEES,175000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,49,WORKERS' COMPENSATION,12242520
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,91,UNIFORM ALLOWANCE,137500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,130,POSTAGE,30000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,138,IT MAINTENANCE,15019400
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,74739700
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,141,APPRAISALS,12000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,142,ACCOUNTING AND AUDITING,1072700
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,144,ENGINEERING AND ARCHITECTURE,1073500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,147,SURVEYS,15000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,148,TESTING AND INSPECTING,81500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,149,SOFTWARE MAINTENANCE AND LICENSING,490000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,152,ADVERTISING,185000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,154,RENTAL-DATA HARDWARE EQ,50000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,155,RENTAL OF PROPERTY,2819000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,157,RENTAL EQUIPMENT AND SERVICES,51661400
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,160,REPAIR/MAINT PROPERTY,1930000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,161,MAINT FACILITIES,37005400
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,162,REPAIR/MAINT EQUIPMENT,14915400
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,163,MAINT STREETS,8701000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,166,DUES  SUBSC & MEM,412400
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,168,EDUCATION DEVELOPMENT,1494800
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,169,TECHNICAL MEETING COSTS,310900
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,178,FREIGHT AND EXPRESS CHARGES,21000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,181,MOBILE COMMUNICATION SERVICES,201000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,183,WATER,8000000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,185,WASTE DISPOSAL SERVICES,1595000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,189,TELEPHONE - NON-CENTREX BILLINGS,257000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,190,TELEPHONE - NON-CENTREX BILLINGS,759200
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,191,TELEPHONE - RELOCATIONS,3000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,196,DATA CIRCUITS,400000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,197,TELEPHONE - MAINTENANCE,16000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,5500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,245,REIMBURSEMENT TO TRAVELERS,96000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,270,LOCAL TRANSPORTATION,6500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,313,CLEANING AND SANITATION SUPPLIES,480000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,314,FUEL OIL,360000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,319,CLOTHING,258100
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,340,MATERIAL AND SUPPLIES,10040200
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,345,APPARATUS AND INSTRUMENTS,10000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,348,BOOKS AND RELATED MATERIAL,17300
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,350,STATIONERY AND OFFICE SUPPLIES,200000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,360,REPAIR PARTS AND MATERIAL,1507500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,361,BUILDING MATERIALS AND SUPPLIES,351000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,362,PAINTS AND PAINTING SUPPLIES,322500
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,364,PLUMBING SUPPLIES,180000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,365,ELECTRICAL SUPPLIES,4100000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,402,TOOLS > $100 UNIT,32000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,423,COMMUNICATION DEVICES,352700
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,424,FURNITURE AND FURNISHINGS,310000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,440,MACHINERY AND EQUIPMENT,752200
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,446,PURCHASE - DATA HARDWARE,933000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,9438,REIMBURSEMENT - 2FM,90000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,9441,REIMBURSEMENT - CDPH,90000
LOCAL,0740,O HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,9481,REIMBURSEMENT - DSS,1200000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,3132488
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,11,CONTRACT WAGE - SALARY,2679
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,12,CONTRACT WAGE - PREVAILING RATE,9467
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJUSTMENTS,6025
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,20,OVERTIME,82000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,130,POSTAGE,158359
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,140,PROFESSIONAL AND TECHNICAL SERVICES,3175678
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,150,PUBLICATN & REPRODT-OUT,71900
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,161,MAINT FACILITIES,45000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,162,REPAIR/MAINT EQUIPMENT,466675
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,166,DUES  SUBSC & MEM,438000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,169,TECHNICAL MEETING COSTS,22500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,181,MOBILE COMMUNICATION SERVICES,12500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,189,TELEPHONE - NON-CENTREX BILLINGS,10400
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,190,TELEPHONE - NON-CENTREX BILLINGS,310000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,196,DATA CIRCUITS,510000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,197,TELEPHONE - MAINTENANCE,60350
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,245,REIMBURSEMENT TO TRAVELERS,27750
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,340,MATERIAL AND SUPPLIES,359250
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,348,BOOKS AND RELATED MATERIAL,500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPLIES,16500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,424,FURNITURE AND FURNISHINGS,9000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,440,MACHINERY AND EQUIPMENT,151000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,5,SALARIES AND WAGES - ON PAYROLL,3807841
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,11,CONTRACT WAGE - SALARY,9864
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,15,SCHEDULE SALARY ADJUSTMENTS,24975
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,20,OVERTIME,800000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,69368
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,149,SOFTWARE MAINTENANCE AND LICENSING,95000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,154,RENTAL-DATA HARDWARE EQ,90000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,159,LEASE/PURCHASE EQUIPMENT,275134
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,168,EDUCATION DEVELOPMENT,10500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,169,TECHNICAL MEETING COSTS,5000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,191,TELEPHONE - RELOCATIONS,5000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,245,REIMBURSEMENT TO TRAVELERS,2500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,312,SOFTWARE PURCHASES,12500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,350,STATIONERY AND OFFICE SUPPLIES,31600
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,446,PURCHASE - DATA HARDWARE,92415
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,9438,REIMBURSEMENT - 2FM,80000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,4371334
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,11,CONTRACT WAGE - SALARY,3973
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,12,CONTRACT WAGE - PREVAILING RATE,24481
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,933
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,20,OVERTIME,13000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,1800000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,144,ENGINEERING AND ARCHITECTURE,1500000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,2500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,9000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,42000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,245,REIMBURSEMENT TO TRAVELERS,6000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,340,MATERIAL AND SUPPLIES,20000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,345,APPARATUS AND INSTRUMENTS,4000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,1000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,16000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,2000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,450,VEHICLES,35000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,5,SALARIES AND WAGES - ON PAYROLL,51613375
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,11,CONTRACT WAGE - SALARY,41811
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,12,CONTRACT WAGE - PREVAILING RATE,569546
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,15,SCHEDULE SALARY ADJUSTMENTS,43698
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,20,OVERTIME,4018673
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,125,OFFICE AND BUILDING SERVICES,342000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,140,PROFESSIONAL AND TECHNICAL SERVICES,100000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,148,TESTING AND INSPECTING,181000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,157,RENTAL EQUIPMENT AND SERVICES,176000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,160,REPAIR/MAINT PROPERTY,1403800
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,162,REPAIR/MAINT EQUIPMENT,5742500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,169,TECHNICAL MEETING COSTS,213200
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,245,REIMBURSEMENT TO TRAVELERS,4793
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,314,FUEL OIL,390000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,340,MATERIAL AND SUPPLIES,1678800
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,15288221
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,345,APPARATUS AND INSTRUMENTS,350000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,348,BOOKS AND RELATED MATERIAL,6000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,350,STATIONERY AND OFFICE SUPPLIES,54000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,360,REPAIR PARTS AND MATERIAL,1453687
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,401,TOOL <= $100 UNIT,18200
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,402,TOOLS > $100 UNIT,15500
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,410,EQUIPMENT FOR BUILDINGS,175000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,424,FURNITURE AND FURNISHINGS,2000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,440,MACHINERY AND EQUIPMENT,737800
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,436000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,450,VEHICLES,360000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,9484,REIMBURSEMENT - CDOT,100000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,50019719
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,11,CONTRACT WAGE - SALARY,4132
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,589858
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,15,SCHEDULE SALARY ADJUSTMENTS,18354
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,3062356
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,4740676
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,1175100
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,160,REPAIR/MAINT PROPERTY,524000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,162,REPAIR/MAINT EQUIPMENT,102000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,169,TECHNICAL MEETING COSTS,2614
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,181,MOBILE COMMUNICATION SERVICES,200000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2942710
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,188,VEHICLE TRACKING SERVICE,234480
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,25920
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,316,GAS - BOTTLED AND PROPANE,161440
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,1118300
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,350,STATIONERY AND OFFICE SUPPLIES,56930
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,360,REPAIR PARTS AND MATERIAL,5861553
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,3000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,423,COMMUNICATION DEVICES,1000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,424,FURNITURE AND FURNISHINGS,3000
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,512668
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,547215
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,446,PURCHASE - DATA HARDWARE,100000
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,521,MAINTENANCE AND CONSTRUCTION,2946315
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,367919
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,5,SALARIES AND WAGES - ON PAYROLL,11864159
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,11,CONTRACT WAGE - SALARY,1925
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,12,CONTRACT WAGE - PREVAILING RATE,78033
LOCAL,0200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,16092
