fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,169,TECHNICAL MEETING COSTS,106630
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,176,MAINTENANCE AND OPERATION - VEHICLES,3000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,178,FREIGHT AND EXPRESS CHARGES,34000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,185,WASTE DISPOSAL SERVICES,29200
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,189,TELEPHONE - NON-CENTREX BILLINGS,250900
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,190,TELEPHONE - NON-CENTREX BILLINGS,739500
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,196,DATA CIRCUITS,750000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,197,TELEPHONE - MAINTENANCE,27630
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,245,REIMBURSEMENT TO TRAVELERS,308670
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,313,CLEANING AND SANITATION SUPPLIES,381
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,319,CLOTHING,5000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,320,GASOLINE,85000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,330,FOOD,191758
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,338,LICENSE STICKER TAG AND PLATES,750
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,340,MATERIAL AND SUPPLIES,2368923
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,9966
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,345,APPARATUS AND INSTRUMENTS,19061
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,348,BOOKS AND RELATED MATERIAL,25451
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,350,STATIONERY AND OFFICE SUPPLIES,625323
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,360,REPAIR PARTS AND MATERIAL,305849
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,430,LIVESTOCK,36250
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,931,TORT/NON-TORT JUDGMENT,19844350
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,19000000
LOCAL,0100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,9067,PHYSICAL EXAMS,1096113
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,54555091
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,22112
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,12,CONTRACT WAGE - PREVAILING RATE,116408
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,314421
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,20,OVERTIME,6050000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,39,STUDENT AS TRAINEES,29000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,195800
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,130,POSTAGE,6326
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,138,IT MAINTENANCE,4275018
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,4398825
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,149,SOFTWARE MAINTENANCE AND LICENSING,389000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,152,ADVERTISING,1200
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,153,PROMOTIONS,2500
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,73376
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,157,RENTAL EQUIPMENT AND SERVICES,448988
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,162,REPAIR/MAINT EQUIPMENT,806250
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,166,DUES  SUBSC & MEM,21192
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,169,TECHNICAL MEETING COSTS,399
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,178,FREIGHT AND EXPRESS CHARGES,5500
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,189,TELEPHONE - NON-CENTREX BILLINGS,3184469
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,196,DATA CIRCUITS,2100000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,197,TELEPHONE - MAINTENANCE,376000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,229,TRANSPORTATION AND EXPENSE ALLOWANCE,91125
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,245,REIMBURSEMENT TO TRAVELERS,4275
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,270,LOCAL TRANSPORTATION,3000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,319,CLOTHING,150666
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,618746
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,348,BOOKS AND RELATED MATERIAL,3456
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,67308
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,360,REPAIR PARTS AND MATERIAL,688007
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,365,ELECTRICAL SUPPLIES,127080
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,401,TOOL <= $100 UNIT,41850
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,26702
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,439000419
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,12997
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,12,CONTRACT WAGE - PREVAILING RATE,3009
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,1254838
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,20000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,18715370
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,15442497
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,1000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,4436380
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,39,STUDENT AS TRAINEES,7125
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,18039947
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,3255500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,150000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,990000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,70,TUITION REIMBURSEMENT,425000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,4000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,5046000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,130,POSTAGE,25463
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,138,IT MAINTENANCE,547000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,3795020
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,149,SOFTWARE MAINTENANCE AND LICENSING,4000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,157,RENTAL EQUIPMENT AND SERVICES,94876
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,159,LEASE PURCHASE AGREEMNT,82500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,160,REPAIR/MAINT PROPERTY,13827
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,162,REPAIR/MAINT EQUIPMENT,1109589
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,166,DUES  SUBSC & MEM,5150
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,169,TECHNICAL MEETING COSTS,5343
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,181,MOBILE COMMUNICATION SERVICES,392000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,186,PAGERS,400
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,189,TELEPHONE - NON-CENTREX BILLINGS,148800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,190,TELEPHONE - NON-CENTREX BILLINGS,114700
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,196,DATA CIRCUITS,188000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,197,TELEPHONE - MAINTENANCE,6800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,43000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,245,REIMBURSEMENT TO TRAVELERS,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,270,LOCAL TRANSPORTATION,1900
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,318,OTHER FUEL,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,338,LICENSE STICKER TAG AND PLATES,3915
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,340,MATERIAL AND SUPPLIES,1281102
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,767005
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,345,APPARATUS AND INSTRUMENTS,348000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,348,BOOKS AND RELATED MATERIAL,8405
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,350,STATIONERY AND OFFICE SUPPLIES,124758
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,360,REPAIR PARTS AND MATERIAL,256000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,422,OFFICE MACHINES,8000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,424,FURNITURE AND FURNISHINGS,115000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,931,TORT/NON-TORT JUDGMENT,2702000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,9000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,9067,PHYSICAL EXAMS,1080000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,17054086
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,11,CONTRACT WAGE - SALARY,19948
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,79204
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,41618
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,20,OVERTIME,25000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,32,REIMBURSABLE OVERTIME,50000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,50,STIPENDS,57000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,130,POSTAGE,27068
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,2887897
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,143,COURT REPORTING,2500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,149,SOFTWARE MAINTENANCE AND LICENSING,335500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,154,RENTAL-DATA HARDWARE EQ,12084
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,157,RENTAL EQUIPMENT AND SERVICES,5600
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,159,LEASE PURCHASE AGREEMNT,30583
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,162,REPAIR/MAINT EQUIPMENT,22500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,166,DUES  SUBSC & MEM,600
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,178,FREIGHT AND EXPRESS CHARGES,500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,181,MOBILE COMMUNICATION SERVICES,151255
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,190,TELEPHONE - NON-CENTREX BILLINGS,94600
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,191,TELEPHONE - RELOCATIONS,500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,196,DATA CIRCUITS,6100
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,197,TELEPHONE - MAINTENANCE,26005
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,155000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,319,CLOTHING,10000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,348,BOOKS AND RELATED MATERIAL,2500
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,30620
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,931,TORT/NON-TORT JUDGMENT,300000
LOCAL,0100,CORPORATE FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,989,REFUND CANCELLED VOUCHER,150000
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,5,SALARIES AND WAGES - ON PAYROLL,12864327
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,11,CONTRACT WAGE - SALARY,31746
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,15,SCHEDULE SALARY ADJUSTMENTS,77738
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,20,OVERTIME,24700
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,39,STUDENT AS TRAINEES,21800
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,124,INVESTIGATION COSTS,115632
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,130,POSTAGE,80018
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,135,DELEGATE AGENCIES,3394110
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,138,IT MAINTENANCE,341489
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,140,PROFESSIONAL AND TECHNICAL SERVICES,325478
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,143,COURT REPORTING,61150
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,148,TESTING AND INSPECTING,35232
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,150,PUBLICATN & REPRODT-OUT,18280
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,152,ADVERTISING,99648
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,153,PROMOTIONS,3760
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,154,RENTAL-DATA HARDWARE EQ,2668
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,157,RENTAL EQUIPMENT AND SERVICES,35052
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,159,LEASE PURCHASE AGREEMNT,6804
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,162,REPAIR/MAINT EQUIPMENT,32288
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,166,DUES  SUBSC & MEM,5229
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,169,TECHNICAL MEETING COSTS,4576
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,179,MESSENGER SERVICES,14418
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,181,MOBILE COMMUNICATION SERVICES,54350
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,190,TELEPHONE - NON-CENTREX BILLINGS,53600
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,196,DATA CIRCUITS,38200
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,197,TELEPHONE - MAINTENANCE,90100
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,53016
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,245,REIMBURSEMENT TO TRAVELERS,2092
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,270,LOCAL TRANSPORTATION,1966
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,338,LICENSE STICKER TAG AND PLATES,76608
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,340,MATERIAL AND SUPPLIES,22385
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,348,BOOKS AND RELATED MATERIAL,1972
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,350,STATIONERY AND OFFICE SUPPLIES,36186
LOCAL,0100,CORPORATE FUND,70,BUS AFFAIRS AND CONSUMER PROT,2005,BUS AFFAIRS AND CONSUMER PROT,360,REPAIR PARTS AND MATERIAL,3083
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,5,SALARIES AND WAGES - ON PAYROLL,4197665
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,11,CONTRACT WAGE - SALARY,9911
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,15,SCHEDULE SALARY ADJUSTMENTS,37594
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,20,OVERTIME,145000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,91,UNIFORM ALLOWANCE,32850
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,130,POSTAGE,2395
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,140,PROFESSIONAL AND TECHNICAL SERVICES,655169
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,150,PUBLICATN & REPRODT-OUT,1427
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,152,ADVERTISING,3300
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,154,RENTAL-DATA HARDWARE EQ,2200
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,157,RENTAL EQUIPMENT AND SERVICES,1800
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,159,LEASE PURCHASE AGREEMNT,15666
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,162,REPAIR/MAINT EQUIPMENT,5220
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,168,EDUCATION DEVELOPMENT,5350
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,169,TECHNICAL MEETING COSTS,1068
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,181,MOBILE COMMUNICATION SERVICES,24000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,190,TELEPHONE - NON-CENTREX BILLINGS,7000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,196,DATA CIRCUITS,2650
